order_item_id,order_id,product_id,quantity,price
81571,7877,414,5,59.89
56916,7449,219,8,20.11
64119,8244,55,7,33.3
51472,9446,256,4,95.61
43422,6728,367,4,34.46
37244,3470,270,3,66.63
55017,8389,189,1,40.85
98094,1472,417,8,43.5
23704,2696,453,5,22.67
10282,3465,94,9,51.75
21011,5326,159,5,20.71
36625,3133,269,8,28.37
78365,2338,179,1,64.73
70840,4083,108,6,75.3
26201,9731,291,7,46.0
29542,3470,12,1,75.45
51074,4903,220,9,37.73
14879,3964,428,1,37.49
53778,6033,87,5,97.07
11782,1801,336,1,25.22
24259,5383,253,1,12.23
47746,1472,268,2,32.04
28297,1761,238,8,89.75
19965,8789,133,10,96.04
33998,4350,27,1,16.66
37164,2440,372,4,82.74
28560,1019,133,7,76.21
70610,5549,10,7,22.11
20920,6040,109,8,20.62
71147,3255,420,6,53.07
50515,9025,117,1,87.03
39231,3964,393,6,11.36
95339,3428,481,1,24.02
89100,1041,466,3,20.39
83131,1472,466,4,76.49
10717,9286,158,10,19.28
15391,6816,375,6,78.45
12118,9919,257,2,21.36
15323,6728,176,4,71.93
11953,9962,96,10,36.07
80072,8664,104,3,10.12
74906,8559,433,2,22.3
43964,3161,328,10,51.92
59365,1064,368,5,85.91
79476,6040,294,8,92.93
39376,8092,329,8,31.41
85662,7204,28,1,68.38
54826,1041,213,2,57.13
10164,6040,164,10,77.48
63587,1334,167,2,79.91
76781,5152,231,5,17.43
61755,8539,15,9,77.29
46066,6805,224,4,39.32
21653,5287,160,4,47.42
11504,2987,108,6,98.51
17346,1108,114,1,73.29
75334,9801,179,9,66.41
67775,9025,308,8,53.7
31162,9650,38,6,38.44
84030,3506,182,2,58.64
52294,8637,373,7,51.49
85144,5660,353,10,58.51
59037,7765,391,10,6.62
88739,2278,186,8,42.28
77937,5637,121,2,84.18
49076,4980,154,1,32.46
17985,9335,487,8,63.32
77819,2090,2,3,82.15
48182,5286,6,4,84.2
48015,8244,495,9,48.48
64397,3554,46,5,49.28
63530,5286,313,2,86.17
84777,7739,341,8,24.04
95775,5037,460,3,53.99
20866,7765,325,2,88.89
92892,7020,474,5,71.3
20097,2385,328,10,7.42
46623,9281,29,10,35.61
83298,8664,411,9,87.11
73759,2171,483,7,96.83
12507,8789,37,6,75.53
71951,9911,493,10,77.65
51887,1723,238,3,79.5
56596,3567,471,6,91.07
28488,8757,10,3,48.11
56980,3893,356,8,62.92
31807,5996,93,7,23.36
83340,1302,31,7,21.38
57147,5637,133,1,6.2
17697,5383,324,5,70.45
91655,2515,28,6,33.13
57280,9109,14,7,76.63
52355,7831,69,6,24.91
63830,1394,391,5,64.55
13939,8334,243,3,84.26
59751,7694,406,2,68.17
88387,4184,374,6,47.12
37187,2952,456,1,80.55
33086,3964,228,5,54.2
43090,7237,49,5,37.22
63014,7835,325,2,38.25
13485,6982,92,8,11.49
24020,9145,424,5,19.81
34424,7266,48,4,53.93
86979,8010,261,5,73.68
62407,1349,295,3,35.97
22696,5313,163,3,43.44
87303,3133,76,5,80.25
45982,1054,81,2,91.24
20833,9228,27,4,43.08
73522,7025,261,2,43.34
76121,7284,481,10,86.28
80392,3750,45,7,27.1
14129,1761,75,1,49.29
38760,2278,323,4,66.87
73694,7694,107,8,40.42
88647,2114,434,4,77.5
63096,7449,36,9,82.78
82242,5231,482,10,33.7
13827,7242,52,9,51.04
93771,3750,400,1,45.67
42100,2090,309,8,41.2
52264,4883,250,1,85.51
60835,8684,254,10,80.95
70109,2440,302,5,19.0
86736,9731,405,2,94.98
60882,9922,363,1,20.24
89591,3032,126,7,28.63
94292,9235,186,5,97.4
62917,5984,227,4,41.22
78139,6982,273,4,27.28
60078,8442,266,7,14.12
33835,8334,180,1,21.79
71524,2525,109,4,43.64
37608,3305,359,2,24.85
44226,8334,245,1,64.73
52333,4884,480,6,95.11
79595,5582,262,4,96.88
85730,4970,423,2,50.55
18660,4907,258,7,27.89
25301,2235,445,7,74.83
83444,4907,392,1,75.51
16369,9789,129,9,29.57
82271,6354,214,10,29.3
87894,2952,329,8,27.83
92564,3106,132,6,12.6
51674,9446,250,2,96.49
83381,9789,455,8,77.03
97205,6249,57,8,77.7
91998,9218,480,5,11.58
34000,7470,354,8,61.66
51455,5012,379,9,92.85
21348,8789,139,1,37.89
67140,6982,423,1,43.26
87910,2278,239,4,30.26
42422,7237,154,9,53.51
11972,1482,223,3,20.34
67882,4814,162,2,58.07
55153,5454,226,7,73.89
14240,6860,268,7,42.86
82344,5037,309,9,8.78
66457,5784,59,4,98.41
27107,1114,79,5,46.47
93779,5635,220,3,47.26
98632,9109,372,5,38.78
30648,3545,445,1,52.98
79745,1394,281,2,11.42
70844,2800,112,8,36.92
52331,9286,356,2,13.24
51311,1732,128,9,12.49
43534,3554,50,2,16.16
96986,7366,141,6,74.08
95861,7234,26,5,68.46
78359,2800,446,2,33.01
46238,1723,337,10,39.5
32447,5784,417,8,31.17
70807,9903,431,10,93.6
49688,4907,8,1,62.84
87419,1996,336,7,78.39
35199,7020,263,3,21.34
94362,7266,1,4,77.92
94994,8010,491,7,100.16
79344,5518,496,8,93.95
73245,8757,307,2,89.46
23834,7080,246,1,90.89
72099,1857,475,1,51.48
99518,4350,430,7,53.45
15452,9647,51,9,38.96
63104,7280,334,7,46.81
57772,3281,393,4,65.02
17554,5518,483,6,80.68
98739,1837,137,8,7.77
75192,1474,68,7,79.34
30626,9922,478,5,46.83
17147,1552,327,3,7.58
39164,8637,171,5,70.51
17954,6923,170,4,6.0
62191,8928,110,9,32.28
38193,9228,204,5,68.19
99627,6793,485,9,40.95
25894,8519,299,8,40.52
10880,1349,448,7,99.03
91099,6705,255,2,89.08
41026,4883,237,2,30.54
48628,5383,348,5,99.49
73988,5326,23,5,70.97
88571,1996,67,9,85.4
41910,4883,83,10,67.64
92729,6689,27,3,63.39
85303,8244,356,10,97.09
22315,3964,472,10,87.53
58454,6033,338,2,81.33
24096,8519,126,5,52.33
78186,9922,458,7,88.2
55513,8664,36,4,60.32
61650,9911,334,1,73.41
31474,1761,135,6,73.89
57675,4271,162,4,52.09
77210,5286,104,1,22.0
39272,7765,93,2,92.26
30566,5922,146,10,87.9
38417,6793,70,9,42.1
20649,5457,242,3,16.97
58046,3674,414,9,90.73
15661,3073,11,4,19.46
51321,8442,397,10,34.15
92957,3506,94,7,83.04
52943,5313,41,3,35.42
13822,9711,496,6,67.35
40053,4423,156,6,49.36
75215,1334,355,3,60.11
45521,6805,443,8,22.75
44955,6040,284,7,24.33
18648,7204,260,4,58.34
89663,9711,323,8,20.2
83305,2070,301,6,11.91
32860,2912,19,3,85.47
99160,4262,207,7,50.67
49782,8928,12,2,18.39
31856,1910,314,7,43.6
97282,6728,68,6,15.83
76209,1108,291,2,72.51
62166,3506,13,4,31.31
31430,3161,431,6,51.88
21302,8010,485,8,62.68
12274,7366,335,6,12.87
17633,5011,61,9,40.03
53600,3554,421,5,35.63
46167,7366,201,2,79.19
90150,2090,398,9,16.7
74476,9218,22,3,63.59
54313,2041,316,1,55.15
36517,3964,180,1,65.34
79670,9334,322,4,85.3
63249,2984,93,1,45.46
32683,1552,392,1,77.78
23516,7739,230,5,13.13
80810,7470,317,9,42.96
85311,1041,365,5,6.5
19615,7835,271,7,97.59
21444,9602,64,5,8.91
59275,1948,220,9,38.94
52143,4184,490,1,77.94
10276,3193,433,5,39.48
35287,8283,41,2,77.34
88562,7366,411,8,45.56
69690,8757,172,7,61.89
72223,8684,74,4,55.72
91501,2525,37,3,94.61
40280,8092,127,3,28.42
30806,9171,207,2,39.43
23389,5660,146,8,47.98
81111,2465,117,4,15.22
25418,9446,142,7,90.45
37147,9235,427,2,7.86
73673,8928,263,3,55.32
97525,3255,498,5,76.39
69008,1085,245,6,50.71
37952,3133,272,9,84.54
29685,5621,478,8,56.84
52873,9602,255,5,78.49
37350,9789,449,3,88.33
36171,7470,358,2,61.19
61962,6534,424,4,66.16
11008,2800,375,1,14.9
70753,4262,373,3,75.23
26924,4814,424,2,46.12
43818,7168,197,8,62.18
30561,4165,159,5,50.61
41580,7831,269,2,49.04
96459,8823,460,10,84.8
87170,3554,459,7,59.6
56411,9334,7,7,25.73
60761,3419,422,6,72.67
24736,9281,239,7,6.23
89986,3281,92,10,47.21
88186,1041,338,3,54.18
20157,7170,215,5,79.74
79349,9446,119,10,96.14
53381,1085,88,4,31.3
83580,5660,328,6,28.61
45208,5984,43,2,54.5
34331,1537,182,1,12.03
63182,1948,137,7,62.31
20327,3032,420,9,60.2
58662,3470,480,2,27.12
45651,2800,7,7,35.89
69643,7809,406,5,62.34
32494,5319,428,4,20.86
43949,6816,436,7,54.48
87998,9911,79,7,35.42
65060,4083,232,5,63.6
85804,3255,224,2,33.89
94600,4271,128,4,72.42
96756,8500,408,10,59.09
55048,2440,329,9,12.13
59753,3618,428,8,76.84
50534,3750,187,1,58.65
41165,9831,402,7,88.97
41426,4970,63,6,46.42
58314,7127,268,9,30.7
18680,2984,229,2,17.89
85388,1609,332,5,36.5
36707,8389,62,3,46.06
94000,2385,64,1,52.45
97930,2764,321,10,52.4
63511,8848,121,7,46.12
68288,8559,72,7,95.4
37672,2800,183,7,89.11
66861,5784,427,4,62.14
33367,2171,11,3,60.71
60246,6982,72,1,16.07
26383,6534,432,5,99.5
43007,3161,472,9,79.72
67850,1996,247,8,28.1
26231,5231,482,8,67.18
36943,8684,56,9,46.15
19434,1114,152,3,100.04
26796,6860,7,7,18.58
12688,6033,450,7,60.09
80886,5984,207,8,40.94
30288,3073,200,7,64.51
76048,3161,98,1,64.2
84126,9715,402,9,33.87
96373,9109,332,1,67.34
35532,3567,375,5,77.43
96560,1019,352,7,59.99
67150,3161,91,3,97.29
16061,7234,244,1,51.5
16119,5996,487,5,83.22
62611,9903,217,9,83.29
51696,8664,201,3,74.61
56714,9731,352,1,89.65
73874,1761,208,6,39.84
39698,9426,97,7,59.46
51337,3618,495,5,87.68
98959,2054,399,6,13.5
23123,3032,224,8,85.68
70588,2984,187,4,47.54
14866,1108,115,9,43.98
83006,9731,427,3,39.26
38624,2515,447,6,23.05
79941,5037,191,9,39.83
78564,8664,95,10,77.57
50092,1484,391,1,51.27
34071,5286,260,7,6.54
30564,2764,222,2,21.39
70782,5286,13,1,21.47
23607,1086,405,4,98.72
92566,5012,232,10,25.48
80380,7831,314,3,10.02
19670,4883,68,1,35.03
29046,5518,124,9,21.6
94957,3255,118,6,7.76
26483,1609,494,3,22.79
87851,2912,293,5,41.91
49324,7835,129,3,71.84
73969,2764,223,6,74.01
19028,2385,181,4,18.61
16094,7168,156,3,18.15
62896,7749,208,7,50.17
93813,3341,125,5,56.18
40977,8664,132,9,15.48
77064,3567,453,5,17.58
13561,8500,252,5,91.88
76548,5695,294,4,43.58
71813,5549,377,8,61.74
92295,8334,356,2,46.62
81876,9922,464,5,54.08
57223,3193,263,2,86.26
61085,3506,447,1,94.39
70510,4423,477,3,58.88
59537,6728,463,5,85.71
29732,6040,298,10,89.34
10022,7280,165,4,82.12
41899,7470,469,9,72.04
26174,2019,331,3,62.27
50779,2912,39,3,84.34
28831,2952,233,5,65.67
88176,9688,30,6,18.07
47101,8092,207,7,85.21
67000,4140,88,1,99.77
86340,4262,64,3,71.46
37437,9218,271,8,21.49
88377,9602,385,2,28.83
97322,5984,318,8,47.77
53606,7366,87,7,85.61
45435,7237,227,4,89.65
40773,9650,445,9,87.46
23817,8928,148,7,70.05
28640,5383,249,10,76.65
16171,9228,484,1,6.9
35726,9025,55,10,76.15
65942,9919,457,5,7.68
30293,5286,271,3,17.62
47604,2041,385,1,93.07
90085,9334,330,3,42.65
34847,8010,126,2,24.87
29837,4907,11,3,78.69
21989,7765,311,8,79.02
69680,4271,465,2,60.89
33484,3032,232,10,60.65
73301,7749,275,1,31.77
38055,1085,105,1,23.21
16756,6001,275,2,57.63
89090,1732,413,4,96.37
34647,3674,195,4,50.97
99875,3545,135,9,14.89
52150,2984,35,2,34.17
79127,6517,226,1,37.61
43332,9145,163,1,96.11
11544,7831,436,8,16.49
11956,5660,384,6,10.69
49567,9715,371,4,43.25
11556,3554,371,3,29.98
99539,7831,417,9,24.89
53667,5984,92,7,26.08
73192,5319,368,3,86.6
81112,6816,206,9,60.53
96426,9650,247,10,33.02
10213,5996,376,9,28.57
65554,7284,477,9,22.45
89604,9171,367,4,25.67
20861,5922,419,5,29.73
98162,7749,147,3,55.9
10344,6249,250,6,54.8
25078,4423,252,5,85.86
43064,7204,435,7,24.35
60586,7877,159,6,85.9
98921,9145,500,1,74.89
78337,5922,451,4,59.47
13927,2912,41,7,43.17
53633,5231,395,2,9.57
14095,7242,390,7,39.58
71840,3694,19,6,6.57
87734,3618,342,10,23.39
35443,1041,186,7,98.85
98925,8804,340,6,50.83
79787,7020,376,8,63.27
42788,4884,87,7,44.29
27510,9903,302,8,81.43
16906,6923,389,2,32.63
40617,6354,453,10,68.43
71520,3964,208,7,53.37
86738,3255,230,2,25.89
59704,1302,427,10,91.37
53775,4814,280,7,45.03
32592,6432,426,2,85.7
78048,9426,52,9,53.59
68649,3694,73,9,91.71
39254,8928,190,2,88.05
39410,5984,88,5,21.61
28932,1482,444,10,34.3
81402,1108,140,10,73.23
35317,1302,364,4,50.02
45823,5011,52,3,72.73
30385,3964,57,5,93.25
43660,3305,426,1,48.48
34001,4883,268,5,82.86
70153,1996,420,2,100.47
85649,2634,106,8,76.63
32855,9922,446,10,18.35
66596,3567,481,9,50.05
19630,9688,409,1,84.24
60048,3032,413,6,38.0
95257,3419,460,6,77.75
65018,4970,402,6,69.13
65250,2465,448,5,81.83
53911,2987,453,1,35.09
58500,1761,150,10,13.57
43055,9536,147,9,79.5
81080,4165,468,1,25.34
25437,9922,400,8,31.37
28083,7835,140,7,8.98
42462,1996,472,7,29.23
78998,3073,120,6,83.23
33389,1761,64,8,39.4
46663,3161,340,4,7.23
14261,6382,127,4,8.86
80704,7234,360,7,70.25
46716,3465,369,1,9.08
16177,3133,179,5,56.79
17551,1474,325,2,64.49
47162,5037,295,6,99.83
55200,3567,298,3,95.1
91378,4271,370,8,20.91
92643,6432,212,8,25.83
84280,2248,198,3,95.54
61151,5037,6,9,68.19
16991,9286,337,7,84.86
19344,1282,287,6,63.42
25058,5313,16,3,98.3
35093,4814,201,10,90.59
67724,9712,344,2,30.45
84952,9647,479,3,15.8
40581,8804,203,6,97.56
63053,1472,188,9,14.02
45181,6705,197,9,30.8
79514,3465,489,5,64.81
34381,9235,123,8,65.34
